path	baseline_identity	disposition	owner
specs/release-token-friendliness-benchmark-for-skills.md	sha256:b3d8b980693c674a6219f97f5b36117e1777a770631bbca8200b338ad43a65f2	hold-unmapped-source	specs/release-token-friendliness-benchmark-for-skills.md
specs/release-token-friendliness-benchmark-for-skills.test.md	sha256:9eeec1a0eb3440432fd696ee107c3386335a5c87121b252897a654b0344af70d	hold-unmapped-proof	specs/release-token-friendliness-benchmark-for-skills.md
specs/requirement-fidelity-gate.md	sha256:9c93828823bb91f2856d79f61ffe12752b9e3e8cfa2509754999bcbdbe7dfd70	retain-current-contract	specs/requirement-fidelity-gate.md
specs/requirement-fidelity-gate.test.md	sha256:415231b4f614d7734c05d09db4576404766371a7033e0be3c42b2d8f12c1458e	retain-current-contract	specs/requirement-fidelity-gate.md
specs/retire-standalone-test-spec-stage.md	sha256:e05c78bc2ce875d18d173fe3ae63caf72e37372663a335019c4794198aad7db4	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/retire-standalone-test-spec-stage.test.md	sha256:4924c73977b907a8348ea7d1d78914d8dfb14c7365262bcc4bdfaeca52c53fd7	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/review-finding-resolution-contract.md	sha256:a4be787daa3ce7f5a8a1168d88362bd85374dcb41bff60aa8c207039ac94488b	hold-unmapped-source	specs/review-finding-resolution-contract.md
specs/review-finding-resolution-contract.test.md	sha256:5a7039a925f6fb495c7c6bb01beec36b481df3e36f6de17ab737124d3aa059cf	hold-unmapped-proof	specs/review-finding-resolution-contract.md
specs/review-fix-autoprogression.md	sha256:93354da708d72127323734bb1ddef24d637582009403f3d406231b70f97e3a9f	hold-unmapped-source	specs/review-fix-autoprogression.md
specs/review-fix-autoprogression.test.md	sha256:6bb0b8a6a2cc865ce0a6316b3bcb1506fbaea5471a6714a6199074f3e53c1c36	hold-unmapped-proof	specs/review-fix-autoprogression.md
specs/review-independence-and-criticality.md	sha256:e6e26bf5a0391cd4a0e93a72fa13ebcb8f9162c0e1695d10874b45ac79966e63	retain-current-contract	specs/review-independence-and-criticality.md
specs/review-independence-and-criticality.test.md	sha256:282df6ad9bb65abaa4f4061546fd851cf23157aa425374d8cd00c00495972e46	retain-current-contract	specs/review-independence-and-criticality.md
specs/review-skill-family-consistency-parser-owned-finding-shape.md	sha256:5a97dfb119849f7903bd1c1d6b418b74ff32dfb846e1c4bdf7d199c69d0d1352	remove-historical-review-assets-source	docs/design/skill/skill.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/review-skill-family-consistency-parser-owned-finding-shape.test.md	sha256:aceec29803a97268dfd7ebd9343f4711b57c328b6a5cee2c9c3dfcf21dad1078	remove-historical-review-assets-source	docs/design/skill/skill.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/rigorloop-cli-new-change.md	sha256:8fbcde1c67e00b855b6837583300a326362d6a44eaae73caab3135f136a3f572	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/rigorloop-cli-new-change.test.md	sha256:f1db700cb6b976f0c361193d86105a799ab5ec7a05a8d363ccd82fd729241dcd	remove-mapped-legacy-source	docs/design/engineering/engineering.md; source-disposition.md additional audited source dispositions
specs/rigorloop-cli-package-and-codex-init.md	sha256:61032b715680a1f0a76e420e45c7d3bd12ea4c063783d49ca864da4fd9ebfbc9	retain-current-contract	specs/rigorloop-cli-package-and-codex-init.md
specs/rigorloop-cli-package-and-codex-init.test.md	sha256:e2dd589f985a991100ddac56073617be9ce8770227778f41f6eb734188dbba63	retain-current-contract	specs/rigorloop-cli-package-and-codex-init.md
specs/rigorloop-npm-publication.md	sha256:bd3f2051cfd6337369c9c44b1b03e4b7368adf6b1ba5e53bd08e3d0cf09e54e3	retain-current-contract	specs/rigorloop-npm-publication.md
specs/rigorloop-npm-publication.test.md	sha256:9fb3c389264e1a1dcd92e9b2e924d239e1d77e63b8c8b29c5afbb730fb2cafa3	retain-current-contract	specs/rigorloop-npm-publication.md
specs/rigorloop-workflow.md	sha256:d22a3ef49eaea6d9fbbc85739be51e402ad1c84fa2f46ba67fb3f45c1c2f141b	hold-unmapped-source	specs/rigorloop-workflow.md
specs/rigorloop-workflow.test.md	sha256:af01f5f80c873769d7de51b75e8d255d63010368a7749bb8009b468cc39ab8d3	hold-unmapped-proof	specs/rigorloop-workflow.md
specs/script-output-optimization.md	sha256:141729c17fb3308a91cc1697fd7410094d39fdea3cfed0071e99b0f13fca9ac3	hold-unmapped-source	specs/script-output-optimization.md
specs/script-output-optimization.test.md	sha256:82f130586ea91b9892bb11dee1a70f1eea5eeb41530eb54705b452552b55aaa5	hold-unmapped-proof	specs/script-output-optimization.md
specs/simplified-proposal-contract.md	sha256:2cf50c6c990596b30a64bd5f029806fedec28f688930d72232c2a8b45a1eb71e	remove-consolidated-proposal-source	docs/design/skill/skill.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/simplified-proposal-contract.test.md	sha256:b4f2a36a451a5e69c6a187ba915382008ab458832988e3333e6ed26f86596d64	remove-consolidated-proposal-source	docs/design/skill/skill.md; docs/design/skill/assessment.md; docs/design/cli/records.md
specs/single-authored-skill-source-generated-output.md	sha256:4ac4ac53451c729f279110e85c0711b98b0f175123be691501379340dcc35c81	hold-unmapped-source	specs/single-authored-skill-source-generated-output.md
specs/single-authored-skill-source-generated-output.test.md	sha256:b3b749dc8cdf5b151af7b081b70ded0be5c9bd6e327d0be488470a0a3a4bd815	hold-unmapped-proof	specs/single-authored-skill-source-generated-output.md
specs/single-bounded-review-fix-workflow-automation.md	sha256:1099da25cc1e6ba6069031d156c2ea6aca52c2aa65472e4e5e8580a55add4b4a	hold-unmapped-source	specs/single-bounded-review-fix-workflow-automation.md
specs/single-bounded-review-fix-workflow-automation.test.md	sha256:009b528d7875a97617a260e5f2bc733b0366064e8a05308e8fa3e0352a6db0b0	hold-unmapped-proof	specs/single-bounded-review-fix-workflow-automation.md
specs/single-source-of-workflow-state.md	sha256:81315bb0bd882247f323f9f02b6e9763ead2fb45aa8ff9a505b1eb269f401fd2	retain-current-contract	specs/single-source-of-workflow-state.md
specs/single-source-of-workflow-state.test.md	sha256:4aa60e1d7ff9530f5ee43e487d91eaff6445d624484f5a28255fc72cb7751707	retain-current-contract	specs/single-source-of-workflow-state.md
specs/skill-contract.md	sha256:e5cad273e9648487ef6d998642b01c7dcab41bdec72e01f2230b6dcc9e48080d	retain-current-contract	specs/skill-contract.md
specs/skill-contract.test.md	sha256:656b12f50329779839b146ed1e638490a3ead65c679086434b57f5fe25746af9	retain-current-contract	specs/skill-contract.md
specs/skill-readability-contract.md	sha256:08ca1f804c8d877387798b0a21709951ed6096718a03db82067d3ad6749b0eb0	remove-mapped-common-source	docs/design/skill/skill.md
specs/skill-readability-contract.test.md	sha256:cc32a7aeadedc4fa20755cc14e2d6517639346f922ab383f9a82c51caee3f711	remove-mapped-proof-document	docs/design/skill/skill.md
specs/skill-token-cost-optimization.md	sha256:5e5a04b7e09caea714cdc94a52df6278d31513a80485f302b0f65cbeab8748c8	hold-unmapped-source	specs/skill-token-cost-optimization.md
specs/skill-token-cost-optimization.test.md	sha256:8b5177e0a62d540bdc979ae02558831bffddc3230180ff42f222d126340c1b84	hold-unmapped-proof	specs/skill-token-cost-optimization.md
specs/spec-family-assets-progressive-disclosure.md	sha256:0f548c07c8114f38f50a7630390d00d6982e67e6a27f53c36d4df7fed4e8e82d	remove-retired-spec-family-source	docs/design/skill/skill.md; docs/design/skill/design.md
specs/spec-family-assets-progressive-disclosure.test.md	sha256:e9efc17b22f3687ba1304a148b69a3d9898ca2b9ec88d76cd2b6c5a37afc5123	remove-retired-spec-family-source	docs/design/skill/skill.md; docs/design/skill/design.md
specs/spec-family-readability-pass.md	sha256:238021b14bba4912df223470166f13080aacb0975d47f8b19c703c1c83a3f731	remove-retired-spec-family-source	docs/design/skill/skill.md; docs/design/skill/design.md
specs/spec-family-readability-pass.test.md	sha256:190b17d295f00cbd9820787eae8ad903cc5168fb0172bc829bc5332050e869f1	remove-retired-spec-family-source	docs/design/skill/skill.md; docs/design/skill/design.md
specs/spec-review-skill-simplification.md	sha256:25522d5f55d9b24c65d5e20a9348e997ddc4964bf25f12d904b36ba9b91a9b4f	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/spec-review-skill-simplification.test.md	sha256:b12ccf914370bfe6c6fb65439b3dbbb94c54089bf96cb86f2bcc14b33c55f3fa	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/spec-skill-simplification.md	sha256:b571940a15c2dead65bd5629f59556d29c7d8c3994f68d07b8646289cb76e531	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/spec-skill-simplification.test.md	sha256:a44084c9944ab06856822a4caf1ff2c0109a45496bd9feaa18bc06c23c9babdb	remove-retired-authoring-skill-source	docs/design/skill/design.md; docs/design/skill/assessment.md; docs/design/skill/workflow.md; docs/design/cli/records.md
specs/stage-evidence-access-contracts-for-cost-bounded-rigor.md	sha256:3910a86b249f748e7a743c33d553f78f57e8ac7dfdc3000e2bf027ba8c8a7684	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/stage-evidence-access-contracts-for-cost-bounded-rigor.test.md	sha256:926aa0dbe0074dc91e185dd85a22dc570667ebdccb496ef8f1b3b16778dd1170	remove-consolidated-cost-bounded-rigor-source	docs/design/skill/skill.md
specs/stage-owned-lifecycle-artifacts-and-change-local-workflow-state.md	sha256:e774cd55d710767e780188682cfd3ab5fc0afd0f37218fe83fc9875e20f4c21b	retain-current-contract	specs/stage-owned-lifecycle-artifacts-and-change-local-workflow-state.md
specs/stage-owned-lifecycle-artifacts-and-change-local-workflow-state.test.md	sha256:4a1a3f9346992703fa46d1ce26df0b1b83c7609046d8001adc2e90aebbe4295b	retain-current-contract	specs/stage-owned-lifecycle-artifacts-and-change-local-workflow-state.md
specs/test-spec-proof-contract-upgrade.md	sha256:9c5f1577a512bb701cc4998eac0be4dac7a1e5f6a744ba2be2d171362a8599c5	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-proof-contract-upgrade.test.md	sha256:94a4fedde1727ff639ab76ba7538efc00de2e8dbc6f654741191728db94db6b5	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-readiness-and-skill-workflow-alignment.md	sha256:a67be85f53e2a6ff32851e0461282f62c41688ce3b7c99afcd7830e7bb2ee2dd	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-readiness-and-skill-workflow-alignment.test.md	sha256:5ae13b52cfb7b55cbf9dd36f4e1003fb2276fdfea7a03c591fa973a2f8dbad0f	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-review-gate.md	sha256:f28b8861fcbbdafa5a0dda945d5504c3b60b21a3dffe17945a9ebc8ee2a5d26c	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-review-gate.test.md	sha256:3ee654bb0a94334017700f923a19408a04c36f4bb9fcbec01cf9ee68a069a3ad	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-review-skill-simplification.md	sha256:e5d0740e108e60e32c9369a66775cf863a31c0dc2e6ad57e3c0ead2c7d501d3a	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-review-skill-simplification.test.md	sha256:2d74ce6bdd8fc25fd98c14831f8c583439506a69dfa6449786dc679e5b991fb0	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-skill-simplification.md	sha256:cebad864b7d276c1dbedb3cfded676b3d37216dd92266e7aee222704bfd53541	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/test-spec-skill-simplification.test.md	sha256:ec0d726e24761d79598465e07ef68e700ebbbdb57b88303068451d026bc73090	remove-selected-test-stage-source	docs/design/skill/skill.md#authoring; Design/Assessment/Validation existing owners
specs/token-and-runtime-efficient-scanning.md	sha256:db37fa477c12065b8b75161a781c34ef8357c50f05418cef64a8798dd83e21d3	hold-unmapped-source	specs/token-and-runtime-efficient-scanning.md
specs/token-and-runtime-efficient-scanning.test.md	sha256:89da8f91d2fd890710139736c35708bc46c7b42b7f0ea8e49147d145e77d3d8a	hold-unmapped-proof	specs/token-and-runtime-efficient-scanning.md
specs/token-cost-measurement-baseline-and-proposal-scope-preservation.md	sha256:d509c8e2e6e7deeae1af2f44b93679175060a02dc6f54a6ec1d17290f225aa1b	hold-unmapped-source	specs/token-cost-measurement-baseline-and-proposal-scope-preservation.md
specs/token-cost-measurement-baseline-and-proposal-scope-preservation.test.md	sha256:07a9270a947534f9a4bbd5a3a6f438023dd310521bd4d596f97f0befeb89cfa5	hold-unmapped-proof	specs/token-cost-measurement-baseline-and-proposal-scope-preservation.md
specs/usability-first-boundary-release.md	sha256:5045edf83c5e71531445f524b88c4098f28fc115bf6ba8277335c178058bf6cd	hold-unmapped-source	specs/usability-first-boundary-release.md
specs/usability-first-boundary-release.test.md	sha256:4669a662b16d87e236ecb0387135431e7ae706f05b6532a4d51529b60745b833	hold-unmapped-proof	specs/usability-first-boundary-release.md
specs/verify-skill-simplification.md	sha256:bbcc8c97186adc6539839257936eaad02c344b252cdf2873d3dc97ded3e2e397	hold-unmapped-source	specs/verify-skill-simplification.md
specs/verify-skill-simplification.test.md	sha256:94de3a50d0dd4c12a63acc939af77a18b02e88aa60b5f7eb22f30ae580fff986	hold-unmapped-proof	specs/verify-skill-simplification.md
specs/vision-skill-progressive-disclosure.md	sha256:75838eb48ce591e9f4c5a6ade209b6e99f0ff5fa1f66f451c4a7ce70ba2abe08	retain-current-contract	specs/vision-skill-progressive-disclosure.md
specs/vision-skill-progressive-disclosure.test.md	sha256:bf819480b651dde0d1d5189f56628094392b8a8b34fbecefdcdaab6645bd12e1	retain-current-contract	specs/vision-skill-progressive-disclosure.md
specs/vision-skill-simplification-and-vision-md-migration.md	sha256:da6fbda1b39834c2d6331a7238b6219d8076ee915a282f9bae5273ee63323068	hold-unmapped-source	specs/vision-skill-simplification-and-vision-md-migration.md
specs/vision-skill-simplification-and-vision-md-migration.test.md	sha256:44bc6356029b1de07b7ab3fbedb805a353ee4dfc5538765b56c07e5d77f29434	hold-unmapped-proof	specs/vision-skill-simplification-and-vision-md-migration.md
specs/vision-skill.md	sha256:b225e142bb9cd461c97993f1ed094828980d9b2777de09fd49c6314ed6d1a2d2	retain-current-contract	specs/vision-skill.md
specs/vision-skill.test.md	sha256:592cee008203c37dc836705d4d34174f093db87059fa29e5a316a306f3ba12be	retain-current-contract	specs/vision-skill.md
specs/workflow-routed-upstream-corrections.md	sha256:1a3bc2c06cc7e30f4f9feac9d53448c0d344d0fdc0ff10f7a28520bda1bb7100	hold-unmapped-source	specs/workflow-routed-upstream-corrections.md
specs/workflow-routed-upstream-corrections.test.md	sha256:de1c1fbfd1e55a9c7feb15ce6cd649f6ef147068b9e1187af313a43d357a1e30	hold-unmapped-proof	specs/workflow-routed-upstream-corrections.md
specs/workflow-skill-artifact-location-map.md	sha256:ddb345daede44dad149226c928d2dd138eb65d03ec8d397c3aa2b4ef05680c87	remove-superseded-workflow-guide-source	specs/refocus-workflow-into-route.md; docs/design/skill/design.md; docs/design/system.md
specs/workflow-skill-artifact-location-map.test.md	sha256:11a0811410548c4bdac0cceed2fa7eb62f94dee4443b0c94c7abfcf74fa4a4b0	remove-superseded-workflow-guide-source	specs/refocus-workflow-into-route.md; docs/design/skill/design.md; docs/design/system.md
specs/workflow-skill-simplification.md	sha256:7fc148c0d8847fe44139dcc8039169e4730bc008579b6a8d98718948eda9036b	remove-retired-routing-review-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; specs/plan-skill-simplification.md
specs/workflow-skill-simplification.test.md	sha256:15eedb03de816793c17985d46d648db15039a799457faebe61db21219241ec0e	remove-retired-routing-review-source	docs/design/skill/workflow.md; docs/design/skill/assessment.md; specs/plan-skill-simplification.md
specs/workflow-stage-autoprogression.md	sha256:3de902da3a0757f815fd02a28ea056678d1785a2e30506edf099c5b080731d4c	hold-unmapped-source	specs/workflow-stage-autoprogression.md
specs/workflow-stage-autoprogression.test.md	sha256:8f2aa8f12163a2fd6b8f752fa9eeec7df98728d0c117f32b1f6258d0d83fb75d	hold-unmapped-proof	specs/workflow-stage-autoprogression.md
tests/fixtures/requirement-fidelity-gate/representative-reviews/r26-matrix-pilot/spec-read-log.json	sha256:219dd5a3d4535225d51b5788d06ed1741c3a05e1b1a36348136e6e1b436ca973	remove-exclusive-fixture	docs/design/engineering/validation.md
docs/changes/2026-04-21-docs-changes-skill-enforcement/	sha256:5d34bf963a46f72ca4458b496bda9c20010548d0657eb918b0fbae2b20895767	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-22-code-review-branch-reality-and-traceability/	sha256:4be54e2237b803517c4c1290d533f17dae21e0bf20b55ad036ffbb8ec82f1067	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-22-code-review-independence-under-autoprogression/	sha256:a7a2827c6ebdfb373c3baf74bf7b59ccaebba30a9ac2c00afbfbf79035526f43	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-22-readme-user-value-positioning/	sha256:33abbbe380d83fa699a82bed5ae59bb70c5097d8081e62c6472bd705305fe969	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-22-test-spec-readiness-and-skill-workflow-alignment/	sha256:a47fac7050a827b28ea707556fb37f2c40053fdd044a09038adf77c36b3dbe93	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-23-implement-first-attempt-correctness/	sha256:52f9afc50d690ba4f7aeac1542f549313f17016a8505f74aa1dcfc966d0442bb	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-24-multi-agent-adapters-first-public-release/	sha256:097fdcfd87a3c9311146ea267714ac2c56ce99d0d4507e8084e9e6445c1d12ed	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-24-review-finding-resolution-contract/	sha256:4e405830d115f6ba7380ed13384393c338ee60d80d13b788f94750e9ccc11b4d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-24-skill-invocation-commands-for-adapters/	sha256:751ee28b737c9aad362dba87dc2ebcac7c848d6b0cc14bf68b1aa50aa76fb788	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-25-test-layering-and-change-scoped-validation/	sha256:4757ced5dc551bd5c6cc880676525924576a485c8ff491dd69f5d341f6f4ad89	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-28-architecture-skills-c4-arc42-adr/	sha256:a3714d9a40659c6e728cb84714dbb02df58f58ffaf12a0adba5a97a183c334f8	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-29-c4-arc42-package-quality/	sha256:2961258def4f23e1fcf91d64e8bc0ec7607a381539e536068c16f2d89f4e8061	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-29-legacy-architecture-lifecycle-normalization/	sha256:e526fb0ed0b0c44b6f3ac86a006b240a0d2ab13ff545be3cf63a9ebb61040d59	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-29-vision-skill/	sha256:bcac148e82d9db8952ff82c61534db05f5c885765d9d355b326f7202eb0e9330	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-04-30-vision-skill-quality-refinement/	sha256:1594359ad01bf15189ec0dd8a2c3de0367f92998c38ac450401f3c8604c79efa	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-01-vision-skill-simplification-and-vision-md-migration/	sha256:8f5ad3deea9cc7f0ad195762c4a06b7404ff3b1ae5b627ebde4d1a463dab4fbd	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-03-workflow-refactor/	sha256:d9996b13031e1f8cd9e30fadb259d7d80d5de0b9581e562ac5f3db0d1f164a9f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-04-formal-review-recording/	sha256:35395a07e9cfe202365af48d9bf04f844be0c55b6956b7807778095bb965c903	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-04-learn-artifact-model/	sha256:d73c7dd486f162eed815631b0e8ef2eb8393824b60a3a41780cc0c4a990c7e97	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-04-test-and-ci-speed-optimization/	sha256:759672d00247f3e4a58746661d8538e9f79f2c172deab680c9ca86426fa4d15e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-05-pr-self-contained-lifecycle-completion/	sha256:134252f402fa1b18127d30457fdf578c380841791497bd88c8acda128e349708	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-06-optimize-vision-skill-strategic-positioning-quality/	sha256:5a5f176e8796f25d2fd8cd9d8e7e075a41f456babb53010abe0e283b1b9cca41	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-07-milestone-aware-review-handoff/	sha256:8230819f1617eae17315c34df70473651d84a44c43475863b284fa79d677bd73	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-07-review-skill-material-finding-recording/	sha256:88882e6f1285303cf2c85799e643357cffb7ce48a537ff91e850422ddedf506d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-08-single-workflow-lane-explain-before-verify/	sha256:a28a04e306112a498b8feb3a9e6fe81fa64f4294ac4f32eb0e42b144399f3f51	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-08-skill-contract-optimization/	sha256:663a905a41ae6f62e6c01e77a701f1e7f4cd925e3cefe21dd7d26b302ebcb8ec	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-09-simplify-architecture-skill-surfaces/	sha256:987cd1cc516de1ef2434797f1b83626892220c3940254dd21a5f89ec7111d415	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-09-single-source-of-workflow-state/	sha256:26b3a367adc4d8e1946b87381e4e97bc19b738ff66e599d99dd9feb4d0f9341e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-09-skill-token-cost-optimization/	sha256:0b1e816126f2ae85587a55527f526d893210e674d8a40f8a191c4f6fcef2938f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-10-release-token-friendliness-benchmark-for-skills/	sha256:8026861d2f49754f5a877f91302586e8c06baee351e5675c089dead33428ea0f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-10-token-cost-measurement-baseline-and-proposal-scope-preservation/	sha256:966adb2a8c05cf9e502d680b143ced8c2baec253db554fb05d46556919cbd1fa	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-11-expand-dynamic-token-friendliness-benchmarks-for-core-skills/	sha256:71ce3b54901386eb77af29782aa001173e98607cccb76162a9079145c06e1cea	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-11-progressive-loading-high-cost-public-skills/	sha256:13fbff05e8443a61a011a9abb15bac5576fdc6181ce4beffacea4d2cd9be77f0	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-12-downstream-status-settlement-before-reliance-review-recording/	sha256:b0be403a88acf57497f60e63a77a8383dad2c82c00f69bd7c3d09077502660cf	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-12-publish-next-release-with-single-authored-skill-source/	sha256:19968801c5d742625873189a8da5c0dc2f83136af1a919660351578fdbb2019f	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-12-record-every-formal-review-review-recording/	sha256:48fa545ef48b5b27cbad4ab850bed8c68f30829c25a8fa589993ba3f1e203033	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-12-review-recording-guardrail-and-downstream-status-settlement/	sha256:2025267f49b66f1fe6790fb66bb99198a7c12447afa9bce9145f14b830d0ab17	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-12-single-authored-skill-source-first-slice/	sha256:2d6400c936b87d50c6263798345a4e8e8d3d670644af9bd16cbb0f173c611d4e	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-13-cost-bounded-rigor-after-single-source-skills-and-follow-up-routing-review-recording/	sha256:8b8b747c67a2317e39b44901bd42265379f02bdfe5e793a91e1e0e11420671d3	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-13-follow-up-ownership-and-deferred-work-register/	sha256:43e89be398037f57f81df469dd8ef7fcb479841e434df399b5ea023dee51d2b3	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-13-project-artifact-location-guide-and-examples-surface-review-recording/	sha256:718e11b43bbef202426c6be970b6a701a9c15db479642b51212be9782501ed69	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-13-public-adapter-artifact-migration-examples-concise-skill-release/	sha256:123bbfe92e1e22f68fb57b13371884b4fc4fe693336ea08f926a9732f7beb1c4	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-13-stop-tracking-generated-public-adapter-skill-bodies/	sha256:0dfcc995b0101a1bdf1570f92cd9153849bfb5ab7c196a700c9b2e161769ad05	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-cost-bounded-rigor-m2-selected-skill-reminders/	sha256:cea205c30af7f10fb44df250bf89dc8c305c4bce8a3498c1963aa3657b46ef1d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-cost-bounded-rigor-m3-validation-budget-guidance/	sha256:9b48a39732517d1840f9d288041a358214e320c8f399c3e6283818616c70d96d	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-cost-bounded-rigor-m4-lifecycle-token-cost-summary/	sha256:6a24ed067ac0204d1874aad1bc18a30afeb83141381c66161eb292c8c9377474	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-cost-bounded-rigor-m5-progressive-loading-follow-through/	sha256:a08635897883f06e364df4ea3cc5034ea0fc7b3d94775fdfda4b92a7d21289c4	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-stage-evidence-access-contracts-for-cost-bounded-rigor-review-recording/	sha256:b4491d5faa78f73fdd5817572f433fcdbb5398bab30e8fccdcd7d0f29db0123a	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-14-stage-evidence-access-contracts-m2-execution-review/	sha256:c22caa2fd0e73b68e0d0b9da442239a802e8d3ec8d7d01c6f037ee06a4e00c09	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-15-rigorloop-cli-lockfile/	sha256:1cbe670bd1ce9ab6a0ce1615a38a94c3765456dfdc2c868c0d9cec65514721e4	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-15-rigorloop-scaffolding-cli-and-machine-readable-workflow/	sha256:6fafde1fe56ad61deaef1fa27976d47cfbaef0a7411a48b6a8358110b6bb3f12	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-15-stage-evidence-access-contracts-m3-m4-validation-measurement/	sha256:274fb571094c43d24365f5404349b83960a29fb33432ea0105171de52d7cde66	retire-historical-root	docs/design/engineering/engineering.md
docs/changes/2026-05-16-first-public-npm-release/	sha256:ea1be746318f5d4a6be687ff308bb2c4fbc4f1b624e108a15bf9cf3e6cd63132	retire-historical-root	docs/design/engineering/engineering.md
